model,kind,digit,index_in_kind,request_id,rlm_code_correct,rlm_nl_correct
Gemini 2.5 Pro,quickselect,35,15,feb489dade1aa0196706edef5bc593d00f4be1bc4929986f509dcebeb105ee74,True,False
Gemini 2.5 Pro,quickselect,29,11,8c413341c5319630cb4f1100dcfecf27c367d31e2ba6af15cfcb8a936560b9d2,True,False
Gemini 2.5 Pro,quickselect,33,14,abd1f0efc63506e955ce63901711db7efdbe6fcd82929c5d28568178c4a2b6b1,False,False
Gemini 2.5 Pro,quickselect,14,5,52de384538bda7639ddb649d2146eecebbd3791418d24bd734ffb9a2e5098e25,False,False
Gemini 2.5 Pro,quickselect,47,22,86da99b58682038394704177424f234b5a67be7d6b4da40d8deb04e560cb9b5c,False,False
Gemini 2.5 Pro,quickselect,31,13,2f398936e32f04675c183829218800aa0083188907ce2edeb46d6526f4aac1a4,True,False
Gemini 2.5 Pro,quickselect,43,20,a6c6a069481733a37afaebc9402448af2ac9cfde7ceca334a241fef3fec1fc2c,False,False
Gemini 2.5 Pro,quickselect,40,18,6fca81af7652ad1d752f57e381f24d44356e1c6da97fc5c4067da36a39b39500,False,False
Gemini 2.5 Pro,quickselect,36,16,af001a9c13a3cd58261827d8a1e99082d37b5d1beee90f1601884cf7f59e76c7,False,False
Gemini 2.5 Pro,quickselect,45,21,5c1adf27b2f44a04c295ea34eba7a077b0b2fcffbc5c1fe7cb7475b48429abbf,False,False
Gemini 2.5 Pro,quickselect,54,26,c6ced0f321e0725807d987481c73f6921ca30cf7618123e3b6ed538a8af185f5,False,False
Gemini 2.5 Pro,quicksort,11,4,45648281e8cca34fbb40527509cde785aaed6342d373a873ae190478e0c90113,False,False
Gemini 2.5 Pro,rod,2,2,71fc821a99b702c57d0238d4fedf1818c5652f0206e3261d813af6550a9b50b3,True,True
Gemini 2.5 Pro,quicksort,4,1,726c1b05233243a905bca35fb4617863a53d531bdbabdd652c236f19f6673fb8,False,False
Gemini 2.5 Pro,quickselect,57,27,79c799983bac1b6844b6dfb5b2d273505edadf035f0679275a4bbf402ad3d9a0,True,False
Gemini 2.5 Pro,rod,6,6,9a559612113c75d1cd3197aa91d7444028df68fc38f96bec19c81ca5f35584b4,True,True
Gemini 2.5 Pro,quicksort,12,5,0130e8ba12ca3b36c29d6fddebf434acfbfde72d668d40ca890d6f6d25531911,False,False
Gemini 2.5 Pro,rod,4,4,4e20214b762e30b073d4e8c377852212baa5a2579fc12accd88b38a6902cfa66,True,True
Gemini 2.5 Pro,quicksort,9,3,65f93dc2bbd16c9007629390214148cfcd19d55f51a68ecd954cb2f06c6cc9ea,False,False
Gemini 2.5 Pro,rod,12,12,b30302c76fd62a53b254a61bcf97102f1755cb59784dca03ed4fdde34fb9b999,True,True
Gemini 2.5 Pro,rod,4,3,851ec46a88f6637166808b22f80643fa8f9ced10f82166c07198d78f66d2812f,True,True
Gemini 2.5 Pro,quickselect,62,29,0d97ca4d2f8a7de948d8ec6155937ed89bcf3e49a02b95cc1316b73f4562e6c6,False,False
Gemini 2.5 Pro,rod,16,16,43e5fb6b02b9b11a5cd8142db469c3eb938cd8947c13c133b1c1709fd4d9a7bc,True,True
Gemini 2.5 Pro,rod,2,1,2efefda67af1de2b4da281f09c9eadd9c4cd6042ab726b4da1e72262fd2fe438,True,True
Gemini 2.5 Pro,rod,20,20,ea190e28fcc119a6fb4ee37e4bc0dce124833489f1bb77b10eb0b24a6ac33efa,True,True
Gemini 2.5 Pro,rod,10,9,d28d4231d9b36c47982885f1791e46c0651648dfbe4fc4bbe8717f0649c5bfbc,True,True
Gemini 2.5 Pro,segments_intersect,5,1,a03a930ca965dc42906c0de43db6e0826ac89bc2022804e6c596519d7bfeba63,True,True
Gemini 2.5 Pro,rod,8,7,f950733e9132a226ba2bff6de63a1c7e823330bc4a96c8d4300229dd8b525f17,True,True
Gemini 2.5 Pro,rod,14,14,c32569d0d75b79f6317e312599b3d3287377295f627ddaf57cdb2dd7f839d5ed,True,True
Gemini 2.5 Pro,rod,6,5,ea9025edef2be75a0e4e4f07688e23e705a1cf8bd6bdf7493c3af64b1c2346f4,True,True
Gemini 2.5 Pro,rod,18,17,196783d57693a6264161f391690dc569733c230e784b09e8312af566193f141c,True,True
Gemini 2.5 Pro,rod,14,13,72f019b411be40a6fced40ee7f3e7674a594aae5584a0060122b18693f062c1f,True,True
Gemini 2.5 Pro,rod,20,19,8f69ed8a3367298d97fc5054357d8b7474ccc0835474edbf136a97579231f936,True,True
Gemini 2.5 Pro,rod,18,18,542e7fefbab03c2efc37be5a2ed0ac80fafea55430dd078441963c201243a204,True,True
Gemini 2.5 Pro,quickselect,50,23,f311d1ab04f003d800208185badcc0b16be3de472d56cfa66aa3f414eb0948ef,False,False
Gemini 2.5 Pro,rod,8,8,ee0f46ddf37065e15fa4fa5d93dd89a02f4379e4d5b65f576d3956517650da29,True,True
Gemini 2.5 Pro,rod,12,11,a473d6736bf6701dc1dfd9cdfe589fa64195aeb2c93b4bb2ccc79e8f98bdf2af,True,True
Gemini 2.5 Pro,quickselect,53,25,9a51dc760b59fbfa6cf5d3e4c29389975ac5830d0da76267ebce5999ad03730c,False,False
Gemini 2.5 Pro,quickselect,59,28,93020f16132e386a2cf024d942ed013ee4ae8000e10859a210748d5594c57ac8,True,False
Gemini 2.5 Pro,rod,16,15,866e3243a0d9d63b8e6842ec9e0e398bddfdd150c0c447b356d838ec6417e639,True,True
Gemini 2.5 Pro,segments_intersect,6,2,bc2224eda259acd323ad3b197baffd3ffa174dbc0a64083b710893797b54ecac,True,True
Gemini 2.5 Pro,segments_intersect,8,4,f8ecaf458460387d0057b6c5223b87ec7361a11f261bc558fed100934d8bb66d,False,True
Gemini 2.5 Pro,segments_intersect,11,6,ca9e96fe03d92d5529d4fa42f9560f47b640f02c845968f1709a2957d5fdef69,True,True
Gemini 2.5 Pro,quicksort,8,2,88a9f61719d20141d73e7a27c6e3e1ef7e8304c2949986c0ea016101682eb9e4,False,False
Gemini 2.5 Pro,segments_intersect,14,7,a25703d47e15b805bcbb4c683d08bf0cb8f958045510b4841069733a570fd24e,True,True
Gemini 2.5 Pro,segments_intersect,18,9,e717de5d8aa426cf89ee39e46e4018f7c4d7ed447812567bee0c050d01b72eac,True,True
Gemini 2.5 Pro,segments_intersect,26,11,ed723592ee2b16cba1cc4c56bdd792dbf56b20319b4cb250c8ebb013a713df54,True,True
Gemini 2.5 Pro,segments_intersect,7,3,eb4dcf28a73f0b0662f81342862942c86ecf1059473130ff00d908e424e3f6bc,True,True
Gemini 2.5 Pro,quickselect,52,24,01ce3e9224aa1960a9a3c4152700e4fbe5a2aae461b938c47f534f7e9bd1f439,False,False
Gemini 2.5 Pro,segments_intersect,27,12,edb462f08c29b1b181ffc5cdd315f5b9dca7f1512de9ff15cde09882d728d415,True,True
Gemini 2.5 Pro,segments_intersect,10,5,fd2e8a0439e6131ab86c0d552b62a08adf4f343e5fa68da03fe0eab243e61806,True,True
Gemini 2.5 Pro,segments_intersect,16,8,c5892db1c8232eac2baf404d3513ee21a0393e745a3be720a14951ad6cf99794,True,True
Gemini 2.5 Pro,segments_intersect,33,16,8fd1d08f3cf3d099be5f460eb91d04b4fbfcdef2c9deebaeddc7afea98423c48,True,True
Gemini 2.5 Pro,segments_intersect,40,20,232654564808526761aa4ccce2e3e89b401676f71567005ac3398790eed90758,True,True
Gemini 2.5 Pro,segments_intersect,28,13,cf8a81c3509ef5605e7432b79696222dd98c18fb8fa2fee5765216190fa1a7dd,True,True
Gemini 2.5 Pro,segments_intersect,43,22,8b7e3b8ccc2138f19c01bde8794c787ae99bc9eb7ce9edb30376e753cec0665c,True,True
Gemini 2.5 Pro,segments_intersect,47,25,44f5290e6d66d254e365433682a7c89ea7f1b6f37f1dfe287f2b94118454a8e5,True,True
Gemini 2.5 Pro,segments_intersect,45,23,88c701b004009ef9e49d6e94199a839978b4b9b533a1ea62caea39e005baa33f,True,True
Gemini 2.5 Pro,segments_intersect,53,26,4d59805ec0c79ed34e46984c8949dac9c2abb76a4f479e39a31e905254f1957d,True,True
Gemini 2.5 Pro,segments_intersect,29,14,3b78810ad97dfb11a4dd44dfe8f5f035a495bac31c81bbd93b4346ca83f2c09e,True,True
Gemini 2.5 Pro,segments_intersect,46,24,9308e36a8eba146ddedd0190bc5366c7913f3801fd5e07bbf1684e42b82fcb64,True,True
Gemini 2.5 Pro,segments_intersect,42,21,94fd7a790d6d4af21e8ba56fdd37a6e9f1cb63754e6014c0981acd0f8f4ebd9d,False,True
Gemini 2.5 Pro,segments_intersect,38,19,e6e3720980943461d625b47027f60a8e52c7246a623b2eceb013d49014f92d2d,True,True
Gemini 2.5 Pro,segments_intersect,57,28,5d1096043f86c2cc6deb9a6db90561bea801c112d88fa124fce7dc3f75970819,True,True
Gemini 2.5 Pro,segments_intersect,37,18,3fc771699a50bb1e2bed6d633bb6dee52005cf7947eef44477084e80da346f5c,True,True
Gemini 2.5 Pro,segments_intersect,55,27,fa354e38356a255a55d3349eceb935a814c743562cd2f8c5730b7361c0a16bbf,True,True
Gemini 2.5 Pro,spp,0,2,3cb8bc255941d9dcb7920374df6a89a88cd1ea681bbe210dc9ba551448376506,True,True
Gemini 2.5 Pro,spp,0,6,946bbb96dd3e6f09506be3eef4f9b109e6ebfe7914b9b74dd04a2809bb2163e4,True,True
Gemini 2.5 Pro,spp,0,4,a159c53836a1dfe8300696c91e8ad7b6727cb4c43fc1038a11fc95295d3dacd2,True,True
Gemini 2.5 Pro,segments_intersect,31,15,b924a85cd6e8d46f9c78fa42ede24967b1135165b162487dd4fb464375fe1d95,True,True
Gemini 2.5 Pro,spp,0,9,6e41da5c71dd8ebf8e93551cbe6cd5aae4765ab9cba37ec57eba258c4860484a,True,True
Gemini 2.5 Pro,segments_intersect,63,32,98b1c44c8e8d633acab269dec5432a3a881730326c4322471d98d4841da9c468,True,True
Gemini 2.5 Pro,spp,0,7,6d43216c01ea94176ea8ec1889e6932e710c3ce4cd43fc058bd9f123c09b9f61,False,True
Gemini 2.5 Pro,spp,0,10,8ee75acfdd09b742c70cc16c77093a5244efc99f632b126b9f6458c3b9ce400d,False,False
Gemini 2.5 Pro,spp,0,13,2686a568ce08e52e3734db53c61d8ebd1cbfd8b7b7c91f1585bdb8873603ef47,True,True
Gemini 2.5 Pro,segments_intersect,34,17,ce09694ab01ad9aa7be5d69537e10f7efe6202bd9eed8b37a3593efecd456f5e,True,True
Gemini 2.5 Pro,spp,0,1,f3ba07c667f2a9069c9f88e80d13bccadd023f572075ac832bab78947f310d81,True,True
Gemini 2.5 Pro,spp,0,11,3ea97e09d4b733fadcad1ba8b3340e8d4dae977429440e688cb0927f12b5cd8a,True,True
Gemini 2.5 Pro,spp,0,8,053acb6060d435f09277acd333abfbc0dcfcb165ae8c4f95f1e6ae58d93474c6,True,True
Gemini 2.5 Pro,segments_intersect,60,31,b1a92c84f6d8515f9c0b44673a9fe10365877229cc8ead1075f9faa4bbeaf1f3,True,True
Gemini 2.5 Pro,sub,2,1,7d6a7728272b0cb4f6e0b0fac5d5d006fcf643827abaa2dd302e3465d51289c8,True,True
Gemini 2.5 Pro,segments_intersect,59,30,855c5c91a9bd322c7fa803b4a5294b8bb2e281fbea3c0a8b82fa68f1292bd6e0,True,True
Gemini 2.5 Pro,sub,6,5,45f890af83e9445b666979c13c1fcec73673a0f3e250b8e05c5be9855f983db3,False,False
Gemini 2.5 Pro,sub,4,3,364a633364320171536549c06f8f839765a2088d77c0bd5c8f18440d77a887da,True,True
Gemini 2.5 Pro,segments_intersect,25,10,8553d2742a6c1bea22e12f2ca3359d4a4dfcacaf80b2e9002da0b2d074f326b9,True,True
Gemini 2.5 Pro,spp,0,3,0bda582e8edd25cc3eef7bfce7f43b9f91ebf9ab940c8a6c299afb7be4d3fcbd,True,False
Gemini 2.5 Pro,sub,6,6,ca1d902b1b881252abab86efce13f61604524872c530aee9a12fbfdd56c06f23,False,False
Gemini 2.5 Pro,sub,4,4,f37d306547e817c65f8b23f0597c1ccdcf4e93315feaa5b7a5e8d8105a90efd8,True,True
Gemini 2.5 Pro,spp,0,12,b857e2ab4a2d44869b6f3c59b7cfc96754700cc5f761b6411172f8dd886e3aee,False,False
Gemini 2.5 Pro,rod,10,10,b23c106f3062ca4c5eb40169582f2ea2798733dcc101dea40f47f93438b9d334,True,True
Gemini 2.5 Pro,segments_intersect,58,29,4f550761e1bfa97bab49e584db8bf1ba0c52c0d122712913de4f2746bf6b9003,True,True
Gemini 2.5 Pro,sub,2,2,2d8d1330755c562c9f1e5c95c4815208281ad412fe22b877ab757b888c4ba4b7,True,True
Gemini 2.5 Pro,sub,8,7,278c5e69271bbae742245ce1edef41659bbae27fa36c7a9b3fdf79ae527b6da0,False,False
Gemini 2.5 Pro,spp,0,14,7ddc139b4bedbb0ac1e80ff067d464feace77b053b128ceaaf2d6cf2a9096ed4,True,True
Gemini 2.5 Pro,sub,10,10,16bc3a367710b869cc9e1c6c48a325f5a4af12c5615815d9fc2cb5e7b14c088e,False,False
Gemini 2.5 Pro,spp,0,15,9e1b370b8688bb502b3e9540c269fd3fcbcda822f9321d877344e2bca57e1092,False,True
Gemini 2.5 Pro,sub,10,9,94550fe00296fc4e472f9e12855b3b26e9fbf00cbba310cca3c585536cbaf208,True,True
Gemini 2.5 Pro,sub,8,8,42a58eab4ec500070e0e454853fee4fc3f5012be49d2666305b9a7fb8d97b9b0,True,True
Gemini 2.5 Pro,sub,12,11,384de033afcac58d0c9992d27b2eb8c753163e430bef4a147b774d96df500df6,True,True
Gemini 2.5 Pro,strongly_connected_components,6,1,f67b3a8ea794e99e6aaff421cffb820408fc29fe144a415c241b8534afe2c22b,False,False
Gemini 2.5 Pro,sub,12,12,e9f54e64eb16d04f1a2ed10502d9085e4750919784e3ba76274eea3bc0189950,True,True
Gemini 2.5 Pro,sub,14,13,0761d993f96c35ed5b02931f269328ae66eab8a3096482e796030bfef7ce5aad,True,True
Gemini 2.5 Pro,spp,0,5,3dc567f55210ca957e939865e390798c3478356a84ab9d85a6cb2c1eba970422,True,True
Gemini 2.5 Pro,sub,14,14,e88a635eea87170508e68a140432f6dfc6499ebf8ec24197dc9a6b3cab504469,True,True
Gemini 2.5 Pro,sub,16,15,ba9896f30ea7fb0fb224fe2db8f9597bfebd77fa7e1e5de6955772c1d49bcca8,True,True
Gemini 2.5 Pro,sub,18,17,383ae23d6958733c5321169158ed391a0c73a9431e9592273986b709b73e0952,True,True
Gemini 2.5 Pro,sub,16,16,b618bab6e83326bbb609eff2fd18c01dfb709a24d0739db98c0f224d2ea05e42,False,False
Gemini 2.5 Pro,sub,20,19,6eac10192140439ccc7362b380ab4dc912bea55780472f783ea2dbdb4d021b61,True,True
Gemini 2.5 Pro,sub,18,18,ffe39b19415dba970293736384d179d84ed56060e53780175a9f8c6cdb25afd1,True,True
Gemini 2.5 Pro,sub,20,20,df61807c577bc4d6f162266758644d206066ffe0bd15457192738eb85f854d46,True,False
Gemini 2.5 Pro,task_scheduling,9,2,f0d120a3cd76b130d4743d5184b5d2e09316e1d796657b0bacbd101177ca839e,False,False
Gemini 2.5 Pro,task_scheduling,39,11,47fc8f1f7b95355157b2f1cd2ada68b69ecd9dd4f513b46f09be4b5f78ddb4d0,False,False
Gemini 2.5 Pro,task_scheduling,17,6,5ed0d705d62e580a71952cef3238c28c2ddfc056a4c3f36962205193b31cc0ec,False,False
Gemini 2.5 Pro,task_scheduling,4,1,e1773a781fa917d7871332e42bd324e71c1803540b52b9b60488de472a4884db,False,False
Gemini 2.5 Pro,topological_sort,10,3,22e9dde0984c3169d95f85c271794ac98e46f12b981aeb49e4ad52cd6cf4b251,False,False
Gemini 2.5 Pro,task_scheduling,13,5,6afc6c86dec1d577fc8b62401fdf5262183dbe3b4d642ae2289ad993b775c7cd,False,False
Gemini 2.5 Pro,task_scheduling,12,4,c0fb8cbdf75d176d9ef7e8058cc67edd3b11f87d417927cdf1d979cf8644edb0,False,False
Gemini 2.5 Pro,tsp,0,5,21034d7473c774eb5af55ef1f709cb918e6e72fd1c8d7e72b7ba1e0da804b848,False,False
Gemini 2.5 Pro,topological_sort,6,1,861565a4e2b02b5e27ac4bc8db548fffeed1bbbd37657175f213ec3dca3ab96d,False,False
Gemini 2.5 Pro,tsp,0,1,36e66bb652b0c3469202afe99dbed597e5f60f5f6fdd14d10b137cd39dcf1521,False,True
Gemini 2.5 Pro,tsp,0,8,e385cc1bc2e363f3c98d1b58a4a66619d8d9308989ae24a421c07f731df26a8b,False,False
Gemini 2.5 Pro,tsp,0,3,6341f387293655b3232a587a994ad15e2bad295de58449fca586686422c7b9fb,False,False
Gemini 2.5 Pro,task_scheduling,22,7,cc46c1ccd3d3936187cf81616abd6777b8825140d6d78687a939a4b70dd13155,False,False
Gemini 2.5 Pro,strongly_connected_components,9,2,1ec9e5afb6cd7b60a1e0a023400282ad75d524bbbde93cc20ac3f2f40e954585,False,False
Gemini 2.5 Pro,task_scheduling,40,12,48d96e84c3154d5c9481c5379aa9f15ec9bc45ba29e8f440b83b26ece22dc472,False,False
Gemini 2.5 Pro,task_scheduling,10,3,e2e0e66fc8e841df129a3fc3866696fadc816c02226402457f1d661ea8143e67,False,False
Gemini 2.5 Pro,topological_sort,11,4,35063c04cc4be48d399cad6e2d5949912531d21724ab198a2f51f62fed7fd182,False,False
Gemini 2.5 Pro,tsp,0,9,8d822788514e40f5a8f8aab5475efeb97b9dc0374ca974f555bb5976b891ae78,False,False
Gemini 2.5 Pro,strongly_connected_components,16,3,c9543ea468788a8e3b879bd1b4e599ae9ca4e9e947deedb58609c8001748d826,False,False
Gemini 2.5 Pro,topological_sort,7,2,61a9ee11d018bf7e7528f723d9bebd3bdf4a012fcd33b4fb22a4d7b68f73382d,False,False
Gemini 2.5 Pro,task_scheduling,27,8,36533f5d38ecacddf33c3d127f14c0b39265ab3eae316630f587ef91650333a5,False,False
Gemini 2.5 Pro,topological_sort,21,9,5b52e045a1610d8c5dcc59f56473acb6c48da20f642f63f3fa9fa8bcc05e6af3,False,False
Gemini 2.5 Pro,topological_sort,17,7,6b4b4cf0c7030f422da7c69aafad49b1f25f30835b89f42d7dfa20dd6f43d852,False,False
Gemini 2.5 Pro,tsp,0,4,02679d1d97672b80685af5f0207f6d2f0c8443d75c08067b2f92c1bc90b88072,False,False
Gemini 2.5 Pro,topological_sort,12,5,101fd91d1e24453195f9a01b119ba9c5e761a0436f99a949a70091185a8d351f,False,False
Gemini 2.5 Pro,topological_sort,16,6,a78432bbfa0ce721a7918600d63649bcbf6cff6917c72c1ca02e0c24fc278133,False,False
Gemini 2.5 Pro,tsp,0,2,7bc61520fc81d45173e295971bfb08e36dca4747f14baac943e89e2704fe7c72,False,False
Gemini 2.5 Pro,tsp_d,0,6,5bb6fe6c9c2ebd6f8138ac8b6e867d28b84e85be0899849acb03237c3415e8d9,False,False
Gemini 2.5 Pro,task_scheduling,35,9,7cab5c1249fda25796f6e882b3fa8e10a8d5f825afa6b85457dca3e4a8b31009,False,False
Gemini 2.5 Pro,tsp_d,0,3,1af260321c2f704814a8b7cc9b64e9a1c4f7adc6f5e900dd3e8ab321e571b0ee,False,False
Gemini 2.5 Pro,task_scheduling,38,10,73479e8435d413217bb05eff9ca6976cec679957578aefe8d8634289f0a2bc4c,False,False
Gemini 2.5 Pro,tsp_d,0,14,106071c0e765d06220eb0e8db0a3ec467a56e654559de1173f79803be4134517,False,False
Gemini 2.5 Pro,topological_sort,18,8,9e1092a71947fe7c946ffa7a908d5cb3844010b3a9d50ee0cea97f25e71aaaaa,False,False
Gemini 2.5 Pro,tsp_d,0,7,3c2290d98a33adf7fbfd29bb9df9dfdd6938947568868bf43a8f546ebbf184d7,False,False
Gemini 2.5 Pro,tsp,0,7,201df468242a4daf49390f0083426c4eafe56a41e077385ea00d4cfadc537b88,True,False
Gemini 2.5 Pro,tsp_d,0,9,7d7e19a50534ca8df15b8292e3e62e81767696a3144c3a12b53a74a37a034dbd,False,False
Gemini 2.5 Pro,tsp_d,0,1,6b9647edeb83deda3b0100c7a64e57fb753ae5a37d6f1f2c5460c4669b33b0cf,False,False
Gemini 2.5 Pro,tsp_d,0,13,2621269cee84ff9acc74560c204003f6c7e30cfa09dbedaeb5bcf295a87a89d7,False,False
Gemini 2.5 Pro,tsp_d,0,11,d0257f08b0120744617d4e5c37bb4bafa868872ffe09f5028a8bbb9c9e68a2cb,False,False
Gemini 2.5 Pro,tsp,0,11,2e088177c73d6fb01ef64e84175e14a82aa4637032063ef4c4cf764335ba41c7,False,False
Gemini 2.5 Pro,tsp_d,0,10,14662cbf1402f1edfd8a43ab0201356eba61459a6c233bf3f7ea3e1716251563,False,False
Gemini 2.5 Pro,tsp_d,0,15,b489102c155deee9382b82b2de325101d3665f303c22dc99217afe742d59329b,False,False
Gemini 2.5 Pro,tsp_d,0,2,2b604a4feb1e3c3c5909e4edf116f9fa56373b675ced47bf6408c3ae22867df7,False,False
Gemini 2.5 Pro,tsp,0,10,475ff9d943e91f5a3e196bd0cf1b0a16488db49567bbb200863fa3c8125d4268,False,False
Gemini 2.5 Pro,tsp,0,12,09610df9028b4b5fb72dd3fb5934801d8ef8fabf994533ee0b86275dd2411b72,False,False
Gemini 2.5 Pro,tsp,0,14,200d173f4971c70e42ecad53c1b9c26a85a646a51584f4a249aa82ad7b8aa6a7,False,False
Gemini 2.5 Pro,tsp_d,0,5,800bb4306a349544411de6d71d84bc4238733dd7dafa4744cfebaed7c168994c,False,False
Gemini 2.5 Pro,tsp_d,0,8,07cc9f29be664e5c1134ba17ca39194a6b538dd48567b889755265de4198dd25,False,False
Gemini 2.5 Pro,tsp,0,15,fcdd1bf7dd1fbe05e702c6c26932c63da8e826a59a0c45d34cc4ab3ed88f2c04,False,False
Gemini 2.5 Pro,tsp,0,13,8610de88873e1e9c486a8bc6dcb8865f4dd5c4b5e24f6d958132049a74cf1dd7,False,False
Gemini 2.5 Pro,tsp_d,0,4,90df329ae3211bb856539ca1d01ee971fff9af0c38150ce97e3a1b3fe6fa480c,False,False
Gemini 2.5 Pro,tsp_d,0,12,8c6d68219fb7875b1d5ba3db6539fc988b36f9dc4393a20c64a18aa23c29f537,False,False
Gemini 2.5 Pro,tsp,0,6,c5f76d7697ac143c884d5a2c65ff9d5d069997d95f253ae2d6c911055ef4690e,False,False
